id,carat,cut,color,clarity,size
779,1.01,0,2,2,163.739376
780,1.56,4,0,4,257.967584
781,0.28,3,5,4,45.75428
782,1.3,4,2,4,208.41163200000005
783,1.19,0,4,2,197.468388
784,2.01,2,2,2,320.764455
785,0.74,2,6,3,119.8512
786,0.34,4,6,2,56.43401600000001
787,0.32,3,4,4,54.225920000000016
788,1.2,2,2,2,196.300662
789,0.32,3,2,6,53.28752000000001
790,1.06,3,2,1,174.677295
791,0.32,0,5,3,52.914582
792,1.06,3,3,5,175.51542399999997
793,0.68,2,5,2,111.86279999999998
794,0.23,2,2,7,37.77579
795,0.91,1,4,3,141.37556999999998
796,2.16,3,2,0,353.4990900000001
797,0.31,3,5,3,50.638686
798,0.33,2,3,4,52.417664
799,0.55,3,3,6,90.49644
800,0.31,4,2,4,49.943418
801,0.59,2,2,2,98.046795
802,1.51,3,5,1,244.53430200000005
803,0.7,0,4,3,108.19776
804,1.08,3,5,1,175.51379999999995
805,0.93,2,1,3,150.30000900000002
806,1.2,2,4,2,191.135616
807,0.26,2,5,5,43.01032800000001
808,0.3,2,2,6,48.42980999999999
809,0.41,3,1,5,67.5432
810,0.7,2,2,3,111.012984
811,1.0,4,4,1,154.51072
812,1.34,4,2,3,216.77058
813,0.41,3,5,3,67.945192
814,1.11,2,3,3,180.8933
815,1.01,0,6,2,155.7738
816,0.4,3,3,3,66.36319999999999
817,2.0,2,5,1,318.136896
818,0.82,3,4,2,135.53760000000003
819,0.3,4,5,2,50.83795599999999
820,0.33,3,6,1,54.225920000000016
821,1.03,3,4,0,171.177384
822,0.3,3,3,2,48.953842
823,0.52,2,3,2,84.672189
824,0.7,3,3,2,113.040954
825,0.41,4,1,5,67.93163
826,1.01,3,5,4,165.41719600000002
827,0.59,2,4,7,97.304736
828,1.35,3,2,2,219.47716800000003
829,1.01,3,6,1,168.315756
830,0.23,2,5,3,37.30272
831,1.52,0,3,1,241.05914
832,0.36,2,3,4,61.35907500000001
833,0.83,3,1,1,135.20466000000002
834,0.71,4,6,1,113.638707
835,0.9,0,1,1,143.13304799999997
836,0.31,3,6,3,50.85504000000002
837,0.38,4,1,3,63.2681
838,0.32,3,5,4,53.21316
839,1.21,4,2,1,203.20215
840,1.59,2,1,1,263.43878399999994
841,0.73,2,1,3,118.813632
842,1.57,4,3,2,263.82336
843,0.7,0,5,4,118.053936
844,1.23,3,1,5,201.350604
845,1.05,3,4,3,169.69176000000002
846,0.7,4,6,2,112.08456
847,1.53,2,2,1,252.750768
848,1.54,2,3,7,258.54975
849,1.22,2,3,2,200.763576
850,1.0,4,5,3,166.25053200000002
851,0.52,2,4,3,87.088276
852,1.06,3,2,1,174.676628
853,0.28,3,1,5,46.946552
854,0.25,2,4,5,41.21648
855,0.3,4,5,1,49.068488
856,0.74,3,4,6,121.623128
857,0.5,3,3,7,85.28208000000001
858,0.31,3,6,4,50.432120000000005
859,0.32,4,5,3,51.92535899999999
860,0.7,0,2,3,115.0575
861,0.3,4,1,6,49.252956
862,0.41,3,2,6,68.68860000000001
863,0.31,0,5,2,50.662326
864,0.36,4,6,2,58.814424
865,0.7,2,4,3,114.203232
866,0.27,2,6,4,43.92360000000001
867,0.97,3,3,1,156.52586
868,0.79,2,4,2,129.13916400000002
869,1.07,3,3,4,175.24786999999998
870,1.51,2,5,1,240.3744
871,1.59,2,6,2,260.097552
872,1.29,2,3,1,200.93184
873,0.3,0,1,1,49.64177999999999
874,1.1,2,4,3,182.05572
875,0.78,3,6,3,127.056135
876,1.5,0,6,1,239.076
877,1.07,2,2,5,173.687358
878,0.35,3,5,3,57.71135999999999
879,0.54,2,2,3,86.76849600000001
880,0.3,2,2,2,47.839072
881,1.7,0,1,1,275.05152
882,0.29,3,4,6,47.69879399999999
883,1.7,2,1,2,266.197472
884,1.6,4,2,2,263.17163600000003
885,1.35,0,1,1,226.03301100000004
886,0.32,3,1,6,53.379456000000005
887,0.31,4,3,3,50.15520000000001
888,0.41,3,5,5,67.26
889,0.32,3,5,5,51.959502
890,0.36,3,6,1,59.57183999999999
891,0.7,1,3,3,110.6892
892,1.07,4,3,1,176.483496
893,1.19,2,6,6,201.411
894,0.9,0,3,1,142.64650400000002
895,0.31,3,2,5,51.04339200000001
896,0.31,3,6,2,49.83897600000001
897,1.52,1,2,1,236.875712
898,2.0,1,3,1,314.88637600000004
899,1.14,4,3,2,185.288504
900,0.42,3,4,4,69.912832
901,0.72,3,1,6,117.98496
902,0.61,0,5,0,99.724122
903,0.71,3,4,2,115.365888
904,0.66,0,4,3,106.6044
905,0.31,3,0,6,50.7384
906,0.36,3,6,2,59.878272
907,0.35,3,5,1,57.7122
908,0.7,2,3,4,114.15789
909,0.3,0,0,4,48.473262
910,0.97,4,3,1,156.605176
911,1.04,4,4,2,167.397334
912,1.0,4,4,2,160.935984
913,1.25,3,4,4,204.770412
914,1.5,0,2,2,238.494564
915,1.52,4,2,5,252.746208
916,1.09,4,6,1,177.060748
917,0.51,2,6,2,80.49006
918,0.92,2,3,2,148.02233600000002
919,1.05,2,5,1,172.159
920,0.62,3,6,4,103.522485
921,0.51,3,4,2,85.38458399999999
922,0.33,3,3,4,55.06985
923,0.32,4,3,6,53.290014000000006
924,0.24,2,4,4,38.635740000000006
925,0.35,0,3,2,56.9988
926,1.96,4,2,1,301.21436
927,0.5,3,5,5,81.570304
928,1.0,0,4,2,159.09376000000003
929,1.11,3,2,1,184.697447
930,1.52,2,6,3,238.43383200000005
931,0.81,2,5,2,127.83099
932,0.5,1,4,2,79.12842600000002
933,1.04,4,3,4,170.00071400000002
934,0.26,3,4,6,42.15456
935,2.25,3,1,1,373.39869
936,1.02,2,5,1,164.397096
937,0.34,3,5,6,56.496384000000006
938,1.01,4,1,1,163.27472399999996
939,0.34,2,5,2,56.671882
940,0.7,0,6,1,113.897212
941,0.4,4,6,1,64.69104600000001
942,0.9,2,3,3,144.055296
943,0.53,4,6,4,88.37325999999999
944,1.53,0,4,4,241.473423
945,0.71,3,5,2,117.57528999999998
946,0.31,4,2,5,50.73732
947,0.31,4,5,6,51.296272
948,0.23,3,2,3,39.184992
949,1.51,2,4,3,241.44848
950,0.31,2,2,3,49.989744
951,0.9,0,4,2,136.961949
952,0.7,4,2,4,114.193148
953,0.42,3,4,4,68.90879999999999
954,0.41,4,1,5,65.35914000000001
955,0.52,2,3,4,83.447496
956,0.31,2,3,3,50.15520000000001
957,0.42,3,2,7,69.519824
958,1.03,3,3,2,170.84681999999998
959,0.51,4,5,3,85.0122
960,0.36,4,5,3,58.044484
961,0.9,2,4,3,147.87372
962,1.22,4,1,3,202.4792
963,1.24,0,3,3,195.448416
964,0.65,3,5,4,105.03516100000002
965,1.12,4,5,1,180.718888
966,1.08,4,6,1,178.86577999999997
967,0.9,4,1,1,148.281476
968,1.04,2,2,3,171.363065
969,0.3,3,2,6,50.201587
970,0.62,4,5,5,99.332076
971,0.31,3,2,4,50.54779
972,0.9,2,3,3,142.735824
973,1.21,3,0,3,195.59350800000004
974,1.0,2,4,7,161.62181599999997
975,0.78,2,6,2,126.88658000000002
976,2.01,2,2,1,329.65941
977,0.3,3,6,4,49.49472000000001
978,0.41,2,4,2,66.5285
979,1.56,0,1,2,248.86243200000004
980,0.71,3,4,2,117.113751
981,0.43,3,2,3,70.45206999999998
982,0.89,4,2,1,145.331265
983,0.53,3,2,3,87.02720000000001
984,1.7,4,1,3,275.5836
985,0.3,3,2,6,48.54349499999999
986,0.7,3,1,2,114.039549
987,0.31,2,6,2,50.878688
988,1.12,3,3,3,179.84538
989,0.53,2,6,1,85.931604
990,1.74,3,2,2,285.24841200000003
991,0.59,2,4,5,94.02624
992,1.04,4,2,2,171.363065
993,1.51,3,3,4,248.4108
994,0.91,1,4,1,144.92896
995,0.7,3,3,4,114.513
996,0.26,3,2,4,42.385488
997,0.43,2,5,0,71.63000000000001
998,0.9,4,2,1,145.84752
999,0.3,4,1,7,49.121856
1000,0.4,4,2,4,65.328576
1001,0.3,4,0,1,50.64287399999999
1002,1.23,4,2,3,200.351554
1003,0.3,3,5,5,50.638686
1004,0.92,4,2,2,151.3675
1005,0.71,0,3,2,113.5008
1006,0.82,3,5,1,137.59351199999998
1007,1.01,1,4,2,151.80704
1008,0.39,2,1,5,63.40926
1009,0.56,4,5,4,90.85137600000002
1010,0.3,2,3,3,50.17464
1011,0.57,4,4,4,95.51355
1012,0.7,3,4,6,113.801442
1013,0.74,2,5,2,121.638636
1014,0.63,3,5,5,102.733272
1015,0.24,2,5,5,39.326168
1016,0.35,3,5,4,57.15539999999999
1017,1.13,3,5,3,184.841041
1018,1.57,4,2,4,261.879912
1019,0.41,3,5,4,68.06976
1020,0.51,3,3,4,85.03616
1021,1.22,3,2,3,199.239296
1022,0.5,3,5,3,83.19897600000002
1023,0.54,3,3,4,87.84308
1024,0.7,2,5,4,112.76496
1025,2.1,3,2,3,343.84793600000006
1026,0.4,3,1,3,66.925008
1027,1.42,4,2,2,229.795995
1028,0.33,3,2,4,54.38023200000001
1029,1.16,3,3,1,190.3824
1030,0.33,3,6,3,55.3248
1031,0.76,2,3,2,127.23232000000004
1032,0.33,3,1,3,53.48117499999999
1033,2.01,2,3,2,323.60097
1034,0.3,3,2,2,49.96944
1035,0.9,0,3,2,142.51276800000002
1036,1.59,3,1,2,268.4707199999999
1037,0.44,2,2,6,71.977626
1038,0.72,3,1,4,116.709213
1039,1.21,2,0,4,198.61857000000003
1040,0.43,3,4,5,71.58900000000001
1041,0.73,0,5,3,117.285651
1042,0.54,3,3,4,89.5356
1043,0.3,3,6,2,50.24598
1044,0.43,3,4,7,70.58323800000001
1045,1.2,2,0,2,191.347632
1046,2.1,1,3,1,336.348222
1047,1.23,3,4,5,199.821024
1048,1.51,3,2,3,248.50166
1049,1.62,3,4,2,261.144
1050,0.9,1,6,2,141.825816
1051,0.71,0,3,2,112.468564
1052,0.72,3,6,2,118.726
1053,0.38,3,6,1,62.638290000000005
1054,1.5,2,2,2,243.056936
1055,0.3,3,5,5,50.20078
1056,0.9,4,5,2,143.96305
1057,0.7,1,2,4,114.52448
1058,0.61,2,5,7,98.769055
1059,1.66,3,4,1,269.61993300000006
1060,1.02,3,0,3,165.22191
1061,1.41,2,0,4,236.719404
1062,0.51,3,3,4,82.38744
1063,1.63,4,3,2,268.707968
1064,0.9,2,5,1,145.18305
1065,1.12,4,2,2,181.31061
1066,1.02,2,3,2,166.66
1067,1.09,4,3,3,174.5469
1068,0.6,3,4,3,101.034666
1069,0.35,4,4,2,57.154557
1070,0.5,2,2,4,82.575045
1071,0.27,3,4,3,44.261568
1072,0.24,4,1,4,38.635246
1073,0.91,2,6,1,143.192952
1074,1.7,4,2,3,270.75619
1075,1.05,2,6,2,175.201065
1076,1.51,4,2,1,235.996464
1077,1.5,2,2,4,228.95015
1078,1.52,2,3,2,242.12825
1079,0.3,2,4,5,48.3854
1080,1.07,3,3,3,174.98325
1081,0.9,4,4,2,148.051504
1082,0.8,2,4,3,124.220976
1083,1.54,2,1,5,252.846615
1084,1.12,3,3,5,185.945816
1085,1.11,0,1,4,185.06472
1086,0.42,3,5,5,68.228888
1087,0.52,3,6,5,86.377632
1088,0.7,2,5,2,112.27176
1089,0.3,2,2,6,50.828778
1090,0.4,0,6,1,65.20592
1091,1.0,4,4,3,160.83661
1092,0.72,4,2,2,113.31495
1093,0.91,0,5,2,145.45877000000002
1094,0.91,2,5,2,144.99456
1095,0.55,3,4,3,90.21713
1096,1.08,3,2,1,176.48334000000003
1097,0.9,3,3,2,148.901984
1098,0.58,2,4,5,94.238667
1099,1.28,0,3,2,210.623052
1100,0.41,3,2,4,69.482448
1101,0.3,4,4,5,48.741264
1102,1.5,1,2,2,231.137984
1103,1.09,4,6,2,176.316462
1104,1.63,2,1,2,275.72116
1105,0.7,4,6,4,115.903216
1106,0.32,2,3,3,52.419024000000014
1107,0.54,3,2,6,88.51879600000001
1108,1.0,0,6,2,161.466657
1109,0.7,4,4,3,113.08425599999998
1110,0.81,4,2,5,129.363248
1111,0.3,4,6,2,49.3812
1112,0.57,3,5,6,94.10115
1113,0.4,3,4,3,66.187836
1114,0.53,3,0,2,87.02720000000001
1115,1.71,4,3,4,279.588468
1116,0.36,2,5,5,58.76597999999999
1117,0.3,3,5,6,49.29778
1118,0.57,3,6,4,93.594267
1119,0.56,2,3,4,93.836991
1120,0.44,0,2,2,71.76738999999999
1121,1.12,3,3,1,185.945816
1122,0.3,3,5,7,49.08184899999999
1123,1.3,2,2,1,212.777334
1124,1.04,4,5,1,167.03178000000003
1125,0.41,3,4,4,68.142789
1126,0.64,2,5,5,103.903723
1127,1.01,2,5,2,163.735117
1128,2.29,4,3,1,382.814718
1129,0.74,3,2,6,123.906696
1130,0.39,3,3,2,64.83456
1131,0.63,0,1,3,106.975662
1132,0.52,3,1,5,84.70336
1133,0.8,2,5,2,128.261749
1134,0.3,2,3,4,48.86310000000001
1135,1.5,2,5,3,247.09132800000003
1136,0.4,3,3,6,66.83874000000002
1137,1.08,0,5,2,174.18056700000002
1138,1.0,3,2,2,163.072
1139,0.78,3,5,2,127.79577
1140,0.31,0,5,2,51.06574199999999
1141,1.6,2,5,1,261.90567
1142,0.5,4,5,4,81.61019999999999
1143,0.53,4,3,2,85.48984800000001
1144,0.83,2,5,2,137.87387199999998
1145,0.32,3,2,4,53.334099
1146,0.41,0,3,1,66.834
1147,1.51,4,4,2,243.732944
1148,1.23,3,5,1,201.818988
1149,1.05,2,1,2,169.889602
1150,2.01,0,1,3,323.01572500000003
1151,0.36,3,6,2,59.807835
1152,0.72,2,2,1,119.97835
1153,0.54,3,5,4,87.67027499999999
1154,1.02,3,4,1,167.65775000000002
1155,0.32,4,4,6,51.72332
1156,0.51,2,6,2,82.28939600000001
1157,0.24,2,4,6,39.46272
1158,0.71,4,2,1,114.647664
1159,0.33,0,2,3,55.09152000000001
1160,1.06,3,3,4,175.011616
1161,0.57,4,6,4,92.733984
1162,0.3,2,2,3,47.92220999999999
1163,0.71,0,1,4,115.41311500000002
1164,1.31,0,1,4,207.229428
1165,0.52,4,3,2,84.574588
1166,0.51,2,5,3,84.176384
1167,0.9,2,3,3,142.408704
1168,1.3,3,3,4,212.658264
1169,1.55,4,2,1,254.38555800000003
1170,0.5,4,4,5,81.965422
1171,0.71,3,3,4,116.721246
1172,0.51,2,4,5,83.261318
1173,0.77,2,4,6,127.081548
1174,0.52,2,6,2,85.69600000000001
1175,0.57,3,5,3,95.025372
1176,0.43,3,3,1,71.204757
1177,0.25,2,5,5,41.148
1178,0.31,2,4,1,51.847376
1179,1.11,3,1,1,184.391424
1180,0.41,0,4,2,67.074504
1181,1.03,3,3,4,169.78
1182,0.43,4,4,1,70.01168999999999
1183,0.53,2,0,3,87.41875999999999
1184,0.3,4,1,2,48.54349499999999
1185,1.19,4,2,3,195.6513
1186,0.32,4,3,4,52.31431299999999
1187,0.4,3,1,1,66.805172
1188,0.71,2,6,2,116.783744
1189,0.58,4,3,4,95.814225
1190,1.23,4,1,1,195.18840000000003
1191,0.42,4,3,3,69.296976
1192,0.58,2,5,3,96.237408
1193,1.18,2,0,1,191.798832
1194,0.38,2,6,5,62.687745
1195,0.71,4,4,4,117.08484
1196,1.01,4,5,3,166.4096
1197,0.54,2,4,2,91.354032
1198,0.36,3,4,2,60.19536600000001
1199,0.7,2,2,2,114.04531199999998
1200,0.3,3,3,6,50.059296
1201,0.5,4,3,5,81.049088
1202,1.01,1,4,1,159.703488
1203,1.08,3,3,3,177.94655999999998
1204,0.91,0,5,0,146.01824999999997
1205,0.42,3,4,5,69.80799
1206,0.33,4,5,3,54.54676500000001
1207,0.3,3,2,5,50.82834400000001
1208,0.3,3,6,2,48.997440000000005
1209,1.08,4,3,1,180.09264000000002
1210,0.57,3,6,1,94.342066
1211,0.31,2,4,3,49.68999
1212,1.2,4,1,3,190.204875
1213,0.43,2,2,1,71.74629
1214,0.4,2,0,3,66.30525
1215,1.05,4,3,1,171.14908799999998
1216,0.79,3,3,4,128.83681800000002
1217,0.91,4,2,3,152.16537599999998
1218,1.3,3,3,5,212.350992
1219,0.52,3,3,2,87.371857
1220,1.2,2,5,2,191.91937500000003
1221,0.25,2,6,5,41.067114
1222,0.44,3,3,2,72.361616
1223,1.42,0,5,1,240.612792
1224,0.52,3,3,5,85.65648
1225,1.42,3,2,1,230.757492
1226,0.3,0,2,3,49.94192
1227,1.02,2,5,1,163.51483200000004
1228,0.32,3,4,3,52.747200000000014
1229,0.73,2,5,2,123.7554
1230,1.25,3,2,2,202.58952
1231,0.93,1,2,2,146.60385399999998
1232,0.31,4,3,2,49.955136
1233,0.85,2,6,2,140.534058
1234,0.31,3,3,7,51.278891
1235,0.59,2,4,2,94.8117
1236,0.52,3,5,3,85.65552600000001
1237,2.01,4,2,2,331.41900000000004
1238,0.72,4,0,2,118.23768599999998
1239,1.24,4,1,5,203.416915
1240,0.4,4,3,7,66.90671999999999
1241,0.31,4,3,3,50.25636000000001
1242,1.13,3,2,2,186.01047000000003
1243,0.33,3,3,7,54.455775
1244,1.51,2,0,1,238.82859
1245,0.91,4,5,4,142.27990400000002
1246,0.5,4,6,3,79.22250000000001
1247,0.31,3,4,4,50.55047999999999
1248,0.44,4,2,1,72.23436
1249,0.57,3,5,3,93.064854
1250,0.47,3,2,3,77.55807300000001
1251,0.56,3,2,3,91.636025
1252,1.03,3,3,1,169.20535999999998
1253,0.7,0,5,4,112.665696
1254,0.33,3,5,3,53.603
1255,0.31,3,4,7,52.373139
1256,0.47,2,5,3,75.25385999999999
1257,1.07,2,6,1,168.329832
1258,1.51,2,3,2,244.88597
1259,1.17,3,3,5,193.279438
1260,1.22,4,2,2,195.766736
1261,2.0,2,2,2,325.33021699999995
1262,0.67,0,6,1,108.7779
1263,1.0,0,5,2,161.62181599999997
1264,1.01,2,2,1,160.165415
1265,1.04,3,2,3,168.95936200000003
1266,0.7,0,4,2,110.86902
1267,2.01,2,0,2,325.30403199999995
1268,0.34,3,6,3,56.88691199999999
1269,0.38,3,5,5,63.297647000000005
1270,0.4,3,2,5,65.742048
1271,0.53,3,4,3,87.97004999999999
1272,0.57,3,3,4,93.881472
1273,0.57,3,6,3,92.34456
1274,0.7,1,3,0,107.74776
1275,0.75,2,3,3,121.30775
1276,1.5,3,6,2,242.6941
1277,1.02,2,4,4,166.98034799999996
1278,1.0,0,4,2,160.165415
1279,0.3,3,5,3,49.68352499999999
1280,0.8,3,4,3,130.81194000000002
1281,1.07,3,4,5,176.544032
1282,1.5,4,5,5,240.351104
1283,0.3,3,2,4,48.977
1284,1.61,3,4,2,259.891104
1285,2.15,3,2,1,349.4831200000001
1286,0.57,3,3,1,94.80735
1287,0.3,2,2,4,48.178896
1288,0.54,3,6,2,88.488462
1289,0.77,0,2,2,121.600752
1290,0.43,3,3,4,70.36477
1291,1.54,4,5,2,247.4846
1292,0.32,3,4,3,52.49244
1293,0.36,3,6,3,59.261475
1294,1.74,4,6,1,282.809007
1295,1.68,2,4,3,274.95468
1296,1.11,2,4,4,182.70189300000004
1297,1.14,3,3,6,188.451074
1298,0.79,2,4,2,129.78489600000003
1299,0.53,3,3,5,86.76849600000001
1300,1.01,0,3,3,164.43348600000002
1301,0.31,0,2,2,51.4404
1302,1.0,2,5,2,155.2666
1303,0.46,3,5,6,75.95651
1304,0.8,3,4,1,131.120304
1305,1.03,2,4,7,167.28832
1306,0.41,4,5,2,66.94464
1307,1.05,3,3,4,171.771558
1308,0.23,3,3,6,38.078964000000006
1309,1.01,4,4,3,165.57436800000002
1310,0.51,0,2,2,83.77668
1311,0.31,3,3,3,50.878688
1312,0.3,3,5,3,49.039848000000006
1313,0.43,3,3,2,71.68104299999999
1314,0.31,3,2,5,52.15266
1315,0.34,4,5,2,54.89971200000001
1316,1.03,3,5,1,168.85584000000003
1317,0.3,0,3,4,48.65346
1318,0.7,3,0,3,115.16736000000002
1319,0.31,4,3,2,50.97276000000001
1320,0.61,3,6,6,100.209564
1321,1.73,4,3,3,284.054904
1322,1.23,4,2,3,198.120495
1323,0.32,3,2,3,51.94329600000001
1324,1.24,2,3,2,205.54272
1325,0.73,3,3,1,119.8338
1326,0.32,2,5,2,51.614108
1327,1.51,4,2,3,246.84624
1328,0.9,0,3,2,142.588215
1329,0.32,4,1,2,51.776634
1330,0.33,4,6,2,53.868326
1331,0.59,3,6,6,96.78284
1332,0.71,4,4,2,119.56816
1333,1.08,4,3,4,175.61204999999998
1334,1.14,1,0,1,181.048128
1335,0.7,0,2,5,109.734405
1336,0.32,2,1,4,53.819688
1337,0.33,3,5,3,54.33395
1338,0.5,3,6,1,80.682206
1339,1.08,4,6,2,177.556344
1340,0.8,2,5,5,131.607455
1341,0.5,2,5,5,79.625952
1342,1.51,2,3,3,242.7678
1343,0.77,3,4,1,126.62288
1344,0.31,4,5,3,52.00218399999999
1345,0.57,4,4,3,91.646352
1346,1.7,2,2,3,274.124994
1347,1.2,4,5,6,198.99935
1348,0.33,3,6,3,53.89360800000001
1349,0.42,2,6,2,69.28997399999999
1350,1.23,3,4,5,201.635161
1351,0.34,0,5,2,56.689920000000015
1352,0.28,2,5,4,45.265408
1353,2.01,2,0,1,325.97037000000006
1354,0.32,3,3,6,52.942560000000014
1355,0.9,4,3,3,143.35180799999998
1356,0.43,3,3,6,70.777152
1357,0.56,3,5,4,92.27618
1358,0.41,3,4,7,68.713029
1359,0.5,4,5,1,81.468504
1360,0.51,3,3,5,85.53120000000001
1361,0.38,3,4,5,63.24551999999999
1362,0.31,3,6,5,51.514932
1363,1.51,3,1,2,246.27644999999995
1364,0.58,3,4,5,96.742161
1365,1.02,3,2,2,171.42839999999998
1366,1.01,0,3,4,162.5544
1367,0.52,3,5,2,84.56609
1368,1.01,2,5,3,164.9388
1369,0.55,3,4,2,88.9812
1370,0.3,3,1,2,49.7553
1371,0.5,2,6,2,80.86841399999999
1372,0.59,2,1,3,94.31456
1373,2.04,3,4,1,332.390388
1374,1.21,2,0,4,193.00644000000003
1375,0.71,3,3,5,116.30467500000002
1376,0.5,4,4,2,80.61440199999998
1377,0.72,4,4,6,117.24939999999998
1378,0.31,3,4,7,48.498450000000005
1379,0.92,4,6,0,146.98759199999998
1380,1.52,3,5,2,246.813
1381,0.4,4,6,2,63.81776800000001
1382,0.32,4,3,6,51.33876
1383,0.9,2,6,1,142.67508
1384,0.75,4,3,2,121.830676
1385,2.01,2,2,3,320.137272
1386,1.12,2,1,2,179.78004
1387,1.02,0,3,3,157.4976
1388,0.41,2,3,4,67.17312
1389,0.51,3,5,2,83.458694
1390,0.38,3,3,1,62.18945599999999
1391,0.32,3,3,7,53.334099
1392,0.32,4,4,6,51.72332
1393,0.51,4,5,5,83.870325
1394,0.31,3,4,6,51.752328000000006
1395,1.6,3,5,1,260.445276
1396,0.79,3,4,5,130.061504
1397,0.31,4,3,4,49.72572
1398,2.01,3,2,1,326.027
1399,0.4,4,4,5,63.598050000000015
1400,1.55,4,0,2,251.07904000000005
1401,0.54,3,3,4,89.5356
1402,1.0,0,2,1,159.352118
1403,0.52,2,5,3,85.63381199999999
1404,0.36,3,6,3,58.568206
1405,0.32,2,1,6,54.02656000000001
1406,0.78,2,3,1,126.43721999999998
1407,0.67,0,1,5,112.80248
1408,1.2,4,4,1,193.46865600000004
1409,0.81,3,5,1,130.94165
1410,0.32,3,6,2,52.32440999999999
1411,1.0,2,4,1,156.320338
1412,1.01,3,5,5,164.138856
1413,0.34,3,3,2,57.425904
1414,1.0,4,3,1,161.2884
1415,2.0,0,2,1,314.941536
1416,1.11,4,4,1,182.086331
1417,0.53,3,5,3,87.56210399999999
1418,1.01,4,2,1,159.92380799999998
1419,0.38,3,1,2,61.573512
1420,0.59,3,5,2,98.116842
1421,0.84,3,3,4,137.93325
1422,0.7,2,5,3,112.920885
1423,0.8,4,0,1,130.005762
1424,1.5,1,1,1,230.75184
1425,0.6,3,2,4,100.901808
1426,0.42,2,3,4,68.60256
1427,0.72,4,2,7,121.197384
1428,0.7,3,4,1,115.789475
1429,0.7,2,1,1,114.58368000000002
1430,0.3,3,3,6,49.89892
1431,0.34,3,5,7,55.91969999999999
1432,0.71,2,1,4,115.414192
1433,1.4,0,3,5,225.060352
1434,0.62,4,5,1,100.1052
1435,1.29,2,2,4,210.726208
1436,0.92,3,2,6,151.319224
1437,0.91,0,5,2,145.934906
1438,0.4,4,6,4,64.445936
1439,2.04,4,0,3,339.339825
1440,1.05,3,2,2,170.3016
1441,1.09,3,2,2,181.0314
1442,1.24,4,1,2,203.064147
1443,1.14,2,2,2,183.299856
1444,0.32,3,0,7,53.72400000000001
1445,1.01,3,5,3,165.67286400000003
1446,0.34,3,2,3,56.7954
1447,0.27,3,4,7,44.72832
1448,0.52,3,6,4,85.881006
1449,0.54,2,5,1,87.84178800000001
1450,0.41,4,6,3,65.998875
1451,1.01,0,2,5,163.523295
1452,1.04,3,3,4,169.15944399999998
1453,0.74,2,1,2,120.586752
1454,0.71,3,5,1,115.785096
1455,0.34,3,1,3,57.506085
1456,1.2,3,1,2,192.89084
1457,1.08,3,2,1,178.90092
1458,1.47,2,2,1,237.040162
1459,0.41,4,3,6,66.630816
1460,0.53,3,5,3,86.46359700000001
1461,0.5,4,3,5,80.52478199999999
1462,1.23,2,5,4,202.6332
1463,0.73,0,1,1,118.552896
1464,0.33,4,6,1,53.408080000000005
1465,0.57,3,5,2,94.668804
1466,0.5,2,3,2,84.03440400000001
1467,0.75,4,3,1,121.689216
1468,0.7,4,5,2,115.256904
1469,0.61,2,5,3,101.71151999999998
1470,1.01,3,3,3,163.62752000000003
1471,0.84,2,3,1,136.9872
1472,0.5,1,4,0,79.33536
1473,0.31,3,5,3,52.15266
1474,0.7,3,4,2,113.08425599999998
1475,0.33,2,3,6,53.86874400000001
1476,0.41,3,5,3,66.89235000000001
1477,0.31,3,5,2,51.808146
1478,1.09,3,2,2,178.427886
1479,0.9,1,1,2,142.911
1480,0.57,4,5,2,91.916352
1481,2.02,2,2,3,332.347368
1482,1.0,3,4,1,163.990554
1483,0.3,4,1,4,48.934368
1484,1.51,1,1,2,225.36348
1485,1.02,0,3,4,165.88638
1486,0.36,4,6,2,59.16474
1487,0.7,0,5,2,113.613696
1488,0.34,3,5,2,56.431375
1489,0.5,3,3,1,84.11392000000001
1490,1.62,3,3,3,265.629786
1491,0.31,4,5,2,50.1294
1492,1.02,2,5,2,164.29101
1493,1.08,2,5,2,174.18056700000002
1494,1.51,2,3,2,238.22496
1495,0.3,3,3,6,49.068488
1496,1.27,4,4,6,210.717045
1497,0.92,0,5,1,146.27536
1498,0.73,4,2,2,120.47759999999998
1499,0.3,3,6,3,49.66790400000001
1500,0.9,0,5,1,140.9849
1501,0.9,2,6,2,143.91799500000002
1502,0.41,2,4,4,66.764712
1503,0.76,4,6,2,125.874924
1504,0.37,0,4,3,61.438248
1505,0.51,3,5,2,85.11681200000001
1506,1.07,0,2,3,175.60227
1507,2.03,2,6,1,323.19798
1508,0.31,3,6,3,51.09048
1509,1.54,4,2,3,251.303528
1510,0.31,0,3,5,49.36038400000001
1511,0.57,3,4,5,93.463965
1512,0.39,2,3,2,64.584232
1513,1.2,3,1,3,190.615136
1514,0.92,2,4,4,149.69625
1515,0.36,3,4,5,59.540916
1516,1.02,2,6,3,169.77689999999998
1517,0.38,3,3,6,62.957628
1518,1.01,0,4,1,171.582912
1519,0.76,4,6,1,126.568494
1520,1.22,3,4,3,195.942
1521,0.7,0,5,1,115.669008
1522,0.42,2,6,2,68.62464
1523,0.42,4,6,1,68.82556799999999
1524,0.62,2,6,2,100.80116
1525,1.0,0,3,2,155.60760599999998
1526,0.93,0,5,2,148.94997
1527,0.54,2,5,3,87.13099799999999
1528,1.0,2,4,3,159.5144
1529,1.2,0,1,4,188.2881
