id,carat,cut,color,clarity,size
619,0.28,Ideal,F,VVS2,46.106236
620,0.91,Good,D,SI1,143.562006
621,0.42,Ideal,G,VVS2,67.377204
622,0.25,Very Good,E,IF,42.84049
623,0.51,Ideal,D,SI1,82.2528
624,0.72,Ideal,E,VS2,118.747788
625,1.11,Premium,G,VS2,180.8933
626,0.31,Ideal,G,VVS1,52.43348
627,0.27,Good,D,VVS2,44.87138999999999
628,0.55,Premium,G,SI2,91.81991
629,1.02,Fair,H,SI2,169.442
630,1.0,Fair,G,VS1,160.5208
631,0.7,Ideal,F,SI1,116.794944
632,1.52,Premium,G,VVS1,247.85877600000003
633,0.59,Premium,G,I1,97.36316
634,0.71,Ideal,G,SI1,118.265382
635,1.07,Premium,H,SI1,167.96443499999998
636,1.51,Premium,G,VS2,245.978304
637,0.91,Very Good,G,SI1,142.45329999999998
638,0.71,Ideal,D,SI2,116.173376
639,0.3,Ideal,F,VVS1,50.43346499999999
640,0.6,Very Good,D,SI1,98.99712000000002
641,0.31,Good,E,SI1,51.253344000000006
642,0.34,Ideal,E,VS2,55.79543399999999
643,0.39,Ideal,H,VVS2,64.00836
644,0.33,Premium,G,VS1,53.01715200000001
645,0.34,Very Good,E,SI2,54.926684
646,1.0,Premium,D,SI1,159.99667200000002
647,1.33,Ideal,H,VS2,214.618248
648,1.3,Ideal,H,VS2,213.384402
649,0.63,Ideal,G,VS2,103.0029
650,0.63,Ideal,F,VVS2,102.243648
651,0.39,Very Good,E,VS2,64.03152
652,0.39,Premium,D,VS2,64.528464
653,1.28,Premium,E,VS1,209.035644
654,0.31,Premium,G,VS1,51.88806
655,0.35,Premium,E,VS1,56.12085
656,1.01,Very Good,E,VS2,163.26739
657,0.91,Good,D,SI2,140.94772199999997
658,0.83,Ideal,E,SI2,138.189816
659,1.23,Ideal,H,SI1,194.548032
660,0.32,Ideal,G,VS2,53.37728000000001
661,0.43,Very Good,F,SI1,69.2634
662,1.14,Good,G,VS2,185.73282
663,0.69,Ideal,F,SI1,115.24312799999998
664,0.38,Very Good,F,VS2,62.99363000000001
665,1.73,Very Good,I,SI1,275.18809500000003
666,0.71,Good,E,SI2,115.6302
667,1.0,Fair,E,SI1,161.24742399999997
668,1.13,Very Good,H,SI1,184.89660000000003
669,0.92,Premium,E,SI1,148.615404
670,1.01,Very Good,G,SI1,162.9664
671,1.01,Premium,G,VS2,163.27313199999998
672,0.3,Premium,G,VVS2,50.37438
673,0.33,Ideal,I,IF,54.54676500000001
674,0.3,Ideal,F,IF,48.42875
675,1.2,Premium,G,SI1,195.29910000000004
676,0.7,Premium,H,SI1,115.04165399999998
677,2.0,Ideal,G,SI2,326.5008
678,0.5,Premium,D,VS2,81.14995200000001
679,0.59,Premium,F,SI1,95.597814
680,0.57,Ideal,F,VS2,94.27704
681,0.32,Good,F,VS2,52.53526600000001
682,0.57,Ideal,H,IF,93.22169999999998
683,0.39,Very Good,G,VS2,62.11567000000001
684,0.31,Very Good,F,VS2,52.54871500000001
685,1.11,Premium,H,SI1,182.143108
686,0.41,Premium,G,SI1,65.80224
687,1.0,Ideal,E,VS2,163.27472399999996
688,0.55,Ideal,H,IF,90.9216
689,1.67,Very Good,I,VS1,273.25988
690,0.55,Premium,G,VS2,89.025583
691,1.0,Good,D,VS2,156.78144
692,0.33,Premium,H,VS1,54.531528
693,1.0,Ideal,G,VS1,161.592895
694,1.2,Premium,H,SI2,189.108
695,1.2,Premium,F,VS2,185.123004
696,0.34,Ideal,D,VVS2,56.591931
697,0.54,Ideal,D,VS2,88.48683199999999
698,1.03,Premium,H,VS2,168.50268000000003
699,0.53,Very Good,I,VS1,87.42195
700,1.01,Premium,F,VS1,161.748792
701,1.16,Very Good,F,VS2,185.15651000000005
702,1.52,Good,E,VS1,241.49895
703,0.31,Very Good,G,IF,50.59518400000001
704,0.8,Good,H,VS2,128.170368
705,2.03,Very Good,J,VVS2,312.836
706,0.74,Ideal,F,SI1,120.99906
707,1.01,Good,G,SI2,162.64151199999998
708,1.02,Ideal,G,SI2,170.914842
709,1.0,Very Good,I,SI1,158.71841999999998
710,1.5,Fair,F,SI2,235.724775
711,1.04,Ideal,F,VS2,170.95017600000003
712,0.3,Very Good,E,VVS2,50.2599
713,2.0,Very Good,I,SI2,324.39916800000003
714,1.03,Premium,E,SI2,166.66320000000002
715,0.25,Premium,G,SI2,87.80428800000001
716,1.21,Premium,I,SI2,195.232856
717,0.59,Very Good,E,SI2,99.03288299999998
718,0.57,Ideal,F,IF,93.529856
719,1.02,Good,I,SI2,165.51808
720,1.0,Very Good,E,VS2,162.738048
721,0.25,Premium,H,VVS1,40.616972
722,0.5,Very Good,G,SI1,82.06308
723,1.02,Very Good,D,SI2,165.36838500000002
724,0.3,Ideal,E,VVS1,48.699552
725,0.32,Ideal,E,VS1,53.21316
726,0.51,Ideal,F,VS2,82.482554
727,1.2,Very Good,H,SI1,194.497
728,0.39,Very Good,F,VS2,66.215232
729,1.21,Ideal,H,VS2,197.558352
730,0.57,Premium,H,SI1,94.93848
731,1.29,Ideal,J,VS1,208.179896
732,0.9,Very Good,D,SI1,146.17258500000003
733,0.32,Premium,H,VS2,51.989453
734,0.34,Premium,D,SI1,54.83565
735,0.25,Premium,E,VVS1,40.88555899999999
736,0.43,Very Good,G,VS2,71.183816
737,0.42,Ideal,G,IF,68.94528
738,1.1,Good,I,SI1,180.991888
739,0.82,Ideal,E,SI1,135.85033
740,1.01,Fair,J,VS2,164.685048
741,0.31,Premium,H,VVS2,50.62094999999999
742,0.7,Very Good,F,VS2,116.024916
743,1.01,Fair,F,SI1,147.25799999999998
744,1.42,Premium,G,VS1,236.2023
745,0.3,Ideal,F,VS2,50.79668999999999
746,1.86,Premium,G,SI2,302.55420000000004
747,1.13,Very Good,E,SI2,191.15938800000004
748,1.0,Ideal,E,VS2,162.35632600000002
749,1.0,Ideal,G,SI1,162.5616
750,0.3,Very Good,H,VVS1,48.58570399999999
751,1.02,Ideal,E,SI2,167.65775000000002
752,1.0,Fair,J,VS1,161.83125
753,1.13,Very Good,I,SI2,188.73668
754,0.53,Ideal,I,SI2,88.961328
755,0.3,Premium,G,VVS2,49.039848000000006
756,0.31,Premium,E,VS2,50.03282999999999
757,1.01,Premium,E,SI2,166.552221
758,2.09,Premium,H,SI2,340.4222639999999
759,0.33,Ideal,G,IF,55.6416
760,0.58,Ideal,G,VVS2,94.562728
761,0.32,Ideal,G,VVS2,51.514932
762,0.32,Ideal,G,SI1,53.66450400000001
763,2.36,Ideal,I,SI2,389.7910240000001
764,0.34,Ideal,D,VS2,55.979022
765,1.15,Premium,H,SI1,191.438046
766,1.23,Premium,G,SI2,197.4992
767,2.02,Good,H,SI2,335.652534
768,0.28,Very Good,E,VVS1,45.360224
769,2.01,Ideal,I,SI1,315.86544
770,1.25,Ideal,E,VS2,206.57407200000003
771,0.36,Ideal,I,VVS1,60.617812
772,0.7,Very Good,F,SI2,116.02055
773,0.31,Ideal,F,VS2,50.913464000000005
774,0.36,Premium,E,SI2,58.568206
775,0.56,Fair,F,VS2,90.92757600000002
776,0.79,Premium,D,SI1,127.780016
777,1.0,Good,G,SI2,158.54075999999998
778,1.11,Ideal,I,VS1,182.77801
779,1.01,Good,H,SI1,163.739376
780,1.56,Premium,J,VS1,257.967584
781,0.28,Ideal,E,VS1,45.75428
782,1.3,Premium,H,VS1,208.41163200000005
783,1.19,Good,F,SI1,197.468388
784,2.01,Very Good,H,SI1,320.764455
785,0.74,Very Good,D,VS2,119.8512
786,0.34,Premium,D,SI1,56.43401600000001
787,0.32,Ideal,F,VS1,54.225920000000016
788,1.2,Very Good,H,SI1,196.300662
789,0.32,Ideal,H,VVS1,53.28752000000001
790,1.06,Ideal,H,SI2,174.677295
791,0.32,Good,E,VS2,52.914582
792,1.06,Ideal,G,VVS2,175.51542399999997
793,0.68,Very Good,E,SI1,111.86279999999998
794,0.23,Very Good,H,IF,37.77579
795,0.91,Fair,F,VS2,141.37556999999998
796,2.16,Ideal,H,I1,353.4990900000001
797,0.31,Ideal,E,VS2,50.638686
798,0.33,Very Good,G,VS1,52.417664
799,0.55,Ideal,G,VVS1,90.49644
800,0.31,Premium,H,VS1,49.943418
801,0.59,Very Good,H,SI1,98.046795
802,1.51,Ideal,E,SI2,244.53430200000005
803,0.7,Good,F,VS2,108.19776
804,1.08,Ideal,E,SI2,175.51379999999995
805,0.93,Very Good,I,VS2,150.30000900000002
806,1.2,Very Good,F,SI1,191.135616
807,0.26,Very Good,E,VVS2,43.01032800000001
808,0.3,Very Good,H,VVS1,48.42980999999999
809,0.41,Ideal,I,VVS2,67.5432
810,0.7,Very Good,H,VS2,111.012984
811,1.0,Premium,F,SI2,154.51072
812,1.34,Premium,H,VS2,216.77058
813,0.41,Ideal,E,VS2,67.945192
814,1.11,Very Good,G,VS2,180.8933
815,1.01,Good,D,SI1,155.7738
816,0.4,Ideal,G,VS2,66.36319999999999
817,2.0,Very Good,E,SI2,318.136896
818,0.82,Ideal,F,SI1,135.53760000000003
819,0.3,Premium,E,SI1,50.83795599999999
820,0.33,Ideal,D,SI2,54.225920000000016
821,1.03,Ideal,F,I1,171.177384
822,0.3,Ideal,G,SI1,48.953842
823,0.52,Very Good,G,SI1,84.672189
824,0.7,Ideal,G,SI1,113.040954
825,0.41,Premium,I,VVS2,67.93163
826,1.01,Ideal,E,VS1,165.41719600000002
827,0.59,Very Good,F,IF,97.304736
828,1.35,Ideal,H,SI1,219.47716800000003
829,1.01,Ideal,D,SI2,168.315756
830,0.23,Very Good,E,VS2,37.30272
831,1.52,Good,G,SI2,241.05914
832,0.36,Very Good,G,VS1,61.35907500000001
833,0.83,Ideal,I,SI2,135.20466000000002
834,0.71,Premium,D,SI2,113.638707
835,0.9,Good,I,SI2,143.13304799999997
836,0.31,Ideal,D,VS2,50.85504000000002
837,0.38,Premium,I,VS2,63.2681
838,0.32,Ideal,E,VS1,53.21316
839,1.21,Premium,H,SI2,203.20215
840,1.59,Very Good,I,SI2,263.43878399999994
841,0.73,Very Good,I,VS2,118.813632
842,1.57,Premium,G,SI1,263.82336
843,0.7,Good,E,VS1,118.053936
844,1.23,Ideal,I,VVS2,201.350604
845,1.05,Ideal,F,VS2,169.69176000000002
846,0.7,Premium,D,SI1,112.08456
847,1.53,Very Good,H,SI2,252.750768
848,1.54,Very Good,G,IF,258.54975
849,1.22,Very Good,G,SI1,200.763576
850,1.0,Premium,E,VS2,166.25053200000002
851,0.52,Very Good,F,VS2,87.088276
852,1.06,Ideal,H,SI2,174.676628
853,0.28,Ideal,I,VVS2,46.946552
854,0.25,Very Good,F,VVS2,41.21648
855,0.3,Premium,E,SI2,49.068488
856,0.74,Ideal,F,VVS1,121.623128
857,0.5,Ideal,G,IF,85.28208000000001
858,0.31,Ideal,D,VS1,50.432120000000005
859,0.32,Premium,E,VS2,51.92535899999999
860,0.7,Good,H,VS2,115.0575
861,0.3,Premium,I,VVS1,49.252956
862,0.41,Ideal,H,VVS1,68.68860000000001
863,0.31,Good,E,SI1,50.662326
864,0.36,Premium,D,SI1,58.814424
865,0.7,Very Good,F,VS2,114.203232
866,0.27,Very Good,D,VS1,43.92360000000001
867,0.97,Ideal,G,SI2,156.52586
868,0.79,Very Good,F,SI1,129.13916400000002
869,1.07,Ideal,G,VS1,175.24786999999998
870,1.51,Very Good,E,SI2,240.3744
871,1.59,Very Good,D,SI1,260.097552
872,1.29,Very Good,G,SI2,200.93184
873,0.3,Good,I,SI2,49.64177999999999
874,1.1,Very Good,F,VS2,182.05572
875,0.78,Ideal,D,VS2,127.056135
876,1.5,Good,D,SI2,239.076
877,1.07,Very Good,H,VVS2,173.687358
878,0.35,Ideal,E,VS2,57.71135999999999
879,0.54,Very Good,H,VS2,86.76849600000001
880,0.3,Very Good,H,SI1,47.839072
881,1.7,Good,I,SI2,275.05152
882,0.29,Ideal,F,VVS1,47.69879399999999
883,1.7,Very Good,I,SI1,266.197472
884,1.6,Premium,H,SI1,263.17163600000003
885,1.35,Good,I,SI2,226.03301100000004
886,0.32,Ideal,I,VVS1,53.379456000000005
887,0.31,Premium,G,VS2,50.15520000000001
888,0.41,Ideal,E,VVS2,67.26
889,0.32,Ideal,E,VVS2,51.959502
890,0.36,Ideal,D,SI2,59.57183999999999
891,0.7,Fair,G,VS2,110.6892
892,1.07,Premium,G,SI2,176.483496
893,1.19,Very Good,D,VVS1,201.411
894,0.9,Good,G,SI2,142.64650400000002
895,0.31,Ideal,H,VVS2,51.04339200000001
896,0.31,Ideal,D,SI1,49.83897600000001
897,1.52,Fair,H,SI2,236.875712
898,2.0,Fair,G,SI2,314.88637600000004
899,1.14,Premium,G,SI1,185.288504
900,0.42,Ideal,F,VS1,69.912832
901,0.72,Ideal,I,VVS1,117.98496
902,0.61,Good,E,I1,99.724122
903,0.71,Ideal,F,SI1,115.365888
904,0.66,Good,F,VS2,106.6044
905,0.31,Ideal,J,VVS1,50.7384
906,0.36,Ideal,D,SI1,59.878272
907,0.35,Ideal,E,SI2,57.7122
908,0.7,Very Good,G,VS1,114.15789
909,0.3,Good,J,VS1,48.473262
910,0.97,Premium,G,SI2,156.605176
911,1.04,Premium,F,SI1,167.397334
912,1.0,Premium,F,SI1,160.935984
913,1.25,Ideal,F,VS1,204.770412
914,1.5,Good,H,SI1,238.494564
915,1.52,Premium,H,VVS2,252.746208
916,1.09,Premium,D,SI2,177.060748
917,0.51,Very Good,D,SI1,80.49006
918,0.92,Very Good,G,SI1,148.02233600000002
919,1.05,Very Good,E,SI2,172.159
920,0.62,Ideal,D,VS1,103.522485
921,0.51,Ideal,F,SI1,85.38458399999999
922,0.33,Ideal,G,VS1,55.06985
923,0.32,Premium,G,VVS1,53.290014000000006
924,0.24,Very Good,F,VS1,38.635740000000006
925,0.35,Good,G,SI1,56.9988
926,1.96,Premium,H,SI2,301.21436
927,0.5,Ideal,E,VVS2,81.570304
928,1.0,Good,F,SI1,159.09376000000003
929,1.11,Ideal,H,SI2,184.697447
930,1.52,Very Good,D,VS2,238.43383200000005
931,0.81,Very Good,E,SI1,127.83099
932,0.5,Fair,F,SI1,79.12842600000002
933,1.04,Premium,G,VS1,170.00071400000002
934,0.26,Ideal,F,VVS1,42.15456
935,2.25,Ideal,I,SI2,373.39869
936,1.02,Very Good,E,SI2,164.397096
937,0.34,Ideal,E,VVS1,56.496384000000006
938,1.01,Premium,I,SI2,163.27472399999996
939,0.34,Very Good,E,SI1,56.671882
940,0.7,Good,D,SI2,113.897212
941,0.4,Premium,D,SI2,64.69104600000001
942,0.9,Very Good,G,VS2,144.055296
943,0.53,Premium,D,VS1,88.37325999999999
944,1.53,Good,F,VS1,241.473423
945,0.71,Ideal,E,SI1,117.57528999999998
946,0.31,Premium,H,VVS2,50.73732
947,0.31,Premium,E,VVS1,51.296272
948,0.23,Ideal,H,VS2,39.184992
949,1.51,Very Good,F,VS2,241.44848
950,0.31,Very Good,H,VS2,49.989744
951,0.9,Good,F,SI1,136.961949
952,0.7,Premium,H,VS1,114.193148
953,0.42,Ideal,F,VS1,68.90879999999999
954,0.41,Premium,I,VVS2,65.35914000000001
955,0.52,Very Good,G,VS1,83.447496
956,0.31,Very Good,G,VS2,50.15520000000001
957,0.42,Ideal,H,IF,69.519824
958,1.03,Ideal,G,SI1,170.84681999999998
959,0.51,Premium,E,VS2,85.0122
960,0.36,Premium,E,VS2,58.044484
961,0.9,Very Good,F,VS2,147.87372
962,1.22,Premium,I,VS2,202.4792
963,1.24,Good,G,VS2,195.448416
964,0.65,Ideal,E,VS1,105.03516100000002
965,1.12,Premium,E,SI2,180.718888
966,1.08,Premium,D,SI2,178.86577999999997
967,0.9,Premium,I,SI2,148.281476
968,1.04,Very Good,H,VS2,171.363065
969,0.3,Ideal,H,VVS1,50.201587
970,0.62,Premium,E,VVS2,99.332076
971,0.31,Ideal,H,VS1,50.54779
972,0.9,Very Good,G,VS2,142.735824
973,1.21,Ideal,J,VS2,195.59350800000004
974,1.0,Very Good,F,IF,161.62181599999997
975,0.78,Very Good,D,SI1,126.88658000000002
976,2.01,Very Good,H,SI2,329.65941
977,0.3,Ideal,D,VS1,49.49472000000001
978,0.41,Very Good,F,SI1,66.5285
979,1.56,Good,I,SI1,248.86243200000004
980,0.71,Ideal,F,SI1,117.113751
981,0.43,Ideal,H,VS2,70.45206999999998
982,0.89,Premium,H,SI2,145.331265
983,0.53,Ideal,H,VS2,87.02720000000001
984,1.7,Premium,I,VS2,275.5836
985,0.3,Ideal,H,VVS1,48.54349499999999
986,0.7,Ideal,I,SI1,114.039549
987,0.31,Very Good,D,SI1,50.878688
988,1.12,Ideal,G,VS2,179.84538
989,0.53,Very Good,D,SI2,85.931604
990,1.74,Ideal,H,SI1,285.24841200000003
991,0.59,Very Good,F,VVS2,94.02624
992,1.04,Premium,H,SI1,171.363065
993,1.51,Ideal,G,VS1,248.4108
994,0.91,Fair,F,SI2,144.92896
995,0.7,Ideal,G,VS1,114.513
996,0.26,Ideal,H,VS1,42.385488
997,0.43,Very Good,E,I1,71.63000000000001
998,0.9,Premium,H,SI2,145.84752
999,0.3,Premium,I,IF,49.121856
1000,0.4,Premium,H,VS1,65.328576
1001,0.3,Premium,J,SI2,50.64287399999999
1002,1.23,Premium,H,VS2,200.351554
1003,0.3,Ideal,E,VVS2,50.638686
1004,0.92,Premium,H,SI1,151.3675
1005,0.71,Good,G,SI1,113.5008
1006,0.82,Ideal,E,SI2,137.59351199999998
1007,1.01,Fair,F,SI1,151.80704
1008,0.39,Very Good,I,VVS2,63.40926
1009,0.56,Premium,E,VS1,90.85137600000002
1010,0.3,Very Good,G,VS2,50.17464
1011,0.57,Premium,F,VS1,95.51355
1012,0.7,Ideal,F,VVS1,113.801442
1013,0.74,Very Good,E,SI1,121.638636
1014,0.63,Ideal,E,VVS2,102.733272
1015,0.24,Very Good,E,VVS2,39.326168
1016,0.35,Ideal,E,VS1,57.15539999999999
1017,1.13,Ideal,E,VS2,184.841041
1018,1.57,Premium,H,VS1,261.879912
1019,0.41,Ideal,E,VS1,68.06976
1020,0.51,Ideal,G,VS1,85.03616
1021,1.22,Ideal,H,VS2,199.239296
1022,0.5,Ideal,E,VS2,83.19897600000002
1023,0.54,Ideal,G,VS1,87.84308
1024,0.7,Very Good,E,VS1,112.76496
1025,2.1,Ideal,H,VS2,343.84793600000006
1026,0.4,Ideal,I,VS2,66.925008
1027,1.42,Premium,H,SI1,229.795995
1028,0.33,Ideal,H,VS1,54.38023200000001
1029,1.16,Ideal,G,SI2,190.3824
1030,0.33,Ideal,D,VS2,55.3248
1031,0.76,Very Good,G,SI1,127.23232000000004
1032,0.33,Ideal,I,VS2,53.48117499999999
1033,2.01,Very Good,G,SI1,323.60097
1034,0.3,Ideal,H,SI1,49.96944
1035,0.9,Good,G,SI1,142.51276800000002
1036,1.59,Ideal,I,SI1,268.4707199999999
1037,0.44,Very Good,H,VVS1,71.977626
1038,0.72,Ideal,I,VS1,116.709213
1039,1.21,Very Good,J,VS1,198.61857000000003
1040,0.43,Ideal,F,VVS2,71.58900000000001
1041,0.73,Good,E,VS2,117.285651
1042,0.54,Ideal,G,VS1,89.5356
1043,0.3,Ideal,D,SI1,50.24598
1044,0.43,Ideal,F,IF,70.58323800000001
1045,1.2,Very Good,J,SI1,191.347632
1046,2.1,Fair,G,SI2,336.348222
1047,1.23,Ideal,F,VVS2,199.821024
1048,1.51,Ideal,H,VS2,248.50166
1049,1.62,Ideal,F,SI1,261.144
1050,0.9,Fair,D,SI1,141.825816
1051,0.71,Good,G,SI1,112.468564
1052,0.72,Ideal,D,SI1,118.726
1053,0.38,Ideal,D,SI2,62.638290000000005
1054,1.5,Very Good,H,SI1,243.056936
1055,0.3,Ideal,E,VVS2,50.20078
1056,0.9,Premium,E,SI1,143.96305
1057,0.7,Fair,H,VS1,114.52448
1058,0.61,Very Good,E,IF,98.769055
1059,1.66,Ideal,F,SI2,269.61993300000006
1060,1.02,Ideal,J,VS2,165.22191
1061,1.41,Very Good,J,VS1,236.719404
1062,0.51,Ideal,G,VS1,82.38744
1063,1.63,Premium,G,SI1,268.707968
1064,0.9,Very Good,E,SI2,145.18305
1065,1.12,Premium,H,SI1,181.31061
1066,1.02,Very Good,G,SI1,166.66
1067,1.09,Premium,G,VS2,174.5469
1068,0.6,Ideal,F,VS2,101.034666
1069,0.35,Premium,F,SI1,57.154557
1070,0.5,Very Good,H,VS1,82.575045
1071,0.27,Ideal,F,VS2,44.261568
1072,0.24,Premium,I,VS1,38.635246
1073,0.91,Very Good,D,SI2,143.192952
1074,1.7,Premium,H,VS2,270.75619
1075,1.05,Very Good,D,SI1,175.201065
1076,1.51,Premium,H,SI2,235.996464
1077,1.5,Very Good,H,VS1,228.95015
1078,1.52,Very Good,G,SI1,242.12825
1079,0.3,Very Good,F,VVS2,48.3854
1080,1.07,Ideal,G,VS2,174.98325
1081,0.9,Premium,F,SI1,148.051504
1082,0.8,Very Good,F,VS2,124.220976
1083,1.54,Very Good,I,VVS2,252.846615
1084,1.12,Ideal,G,VVS2,185.945816
1085,1.11,Good,I,VS1,185.06472
1086,0.42,Ideal,E,VVS2,68.228888
1087,0.52,Ideal,D,VVS2,86.377632
1088,0.7,Very Good,E,SI1,112.27176
1089,0.3,Very Good,H,VVS1,50.828778
1090,0.4,Good,D,SI2,65.20592
1091,1.0,Premium,F,VS2,160.83661
1092,0.72,Premium,H,SI1,113.31495
1093,0.91,Good,E,SI1,145.45877000000002
1094,0.91,Very Good,E,SI1,144.99456
1095,0.55,Ideal,F,VS2,90.21713
1096,1.08,Ideal,H,SI2,176.48334000000003
1097,0.9,Ideal,G,SI1,148.901984
1098,0.58,Very Good,F,VVS2,94.238667
1099,1.28,Good,G,SI1,210.623052
1100,0.41,Ideal,H,VS1,69.482448
1101,0.3,Premium,F,VVS2,48.741264
1102,1.5,Fair,H,SI1,231.137984
1103,1.09,Premium,D,SI1,176.316462
1104,1.63,Very Good,I,SI1,275.72116
1105,0.7,Premium,D,VS1,115.903216
1106,0.32,Very Good,G,VS2,52.419024000000014
1107,0.54,Ideal,H,VVS1,88.51879600000001
1108,1.0,Good,D,SI1,161.466657
1109,0.7,Premium,F,VS2,113.08425599999998
1110,0.81,Premium,H,VVS2,129.363248
1111,0.3,Premium,D,SI1,49.3812
1112,0.57,Ideal,E,VVS1,94.10115
1113,0.4,Ideal,F,VS2,66.187836
1114,0.53,Ideal,J,SI1,87.02720000000001
1115,1.71,Premium,G,VS1,279.588468
1116,0.36,Very Good,E,VVS2,58.76597999999999
1117,0.3,Ideal,E,VVS1,49.29778
1118,0.57,Ideal,D,VS1,93.594267
1119,0.56,Very Good,G,VS1,93.836991
1120,0.44,Good,H,SI1,71.76738999999999
1121,1.12,Ideal,G,SI2,185.945816
1122,0.3,Ideal,E,IF,49.08184899999999
1123,1.3,Very Good,H,SI2,212.777334
1124,1.04,Premium,E,SI2,167.03178000000003
1125,0.41,Ideal,F,VS1,68.142789
1126,0.64,Very Good,E,VVS2,103.903723
1127,1.01,Very Good,E,SI1,163.735117
1128,2.29,Premium,G,SI2,382.814718
1129,0.74,Ideal,H,VVS1,123.906696
1130,0.39,Ideal,G,SI1,64.83456
1131,0.63,Good,I,VS2,106.975662
1132,0.52,Ideal,I,VVS2,84.70336
1133,0.8,Very Good,E,SI1,128.261749
1134,0.3,Very Good,G,VS1,48.86310000000001
1135,1.5,Very Good,E,VS2,247.09132800000003
1136,0.4,Ideal,G,VVS1,66.83874000000002
1137,1.08,Good,E,SI1,174.18056700000002
1138,1.0,Ideal,H,SI1,163.072
1139,0.78,Ideal,E,SI1,127.79577
1140,0.31,Good,E,SI1,51.06574199999999
1141,1.6,Very Good,E,SI2,261.90567
1142,0.5,Premium,E,VS1,81.61019999999999
1143,0.53,Premium,G,SI1,85.48984800000001
1144,0.83,Very Good,E,SI1,137.87387199999998
1145,0.32,Ideal,H,VS1,53.334099
1146,0.41,Good,G,SI2,66.834
1147,1.51,Premium,F,SI1,243.732944
1148,1.23,Ideal,E,SI2,201.818988
1149,1.05,Very Good,I,SI1,169.889602
1150,2.01,Good,I,VS2,323.01572500000003
1151,0.36,Ideal,D,SI1,59.807835
1152,0.72,Very Good,H,SI2,119.97835
1153,0.54,Ideal,E,VS1,87.67027499999999
1154,1.02,Ideal,F,SI2,167.65775000000002
1155,0.32,Premium,F,VVS1,51.72332
1156,0.51,Very Good,D,SI1,82.28939600000001
1157,0.24,Very Good,F,VVS1,39.46272
1158,0.71,Premium,H,SI2,114.647664
1159,0.33,Good,H,VS2,55.09152000000001
1160,1.06,Ideal,G,VS1,175.011616
1161,0.57,Premium,D,VS1,92.733984
1162,0.3,Very Good,H,VS2,47.92220999999999
1163,0.71,Good,I,VS1,115.41311500000002
1164,1.31,Good,I,VS1,207.229428
1165,0.52,Premium,G,SI1,84.574588
1166,0.51,Very Good,E,VS2,84.176384
1167,0.9,Very Good,G,VS2,142.408704
1168,1.3,Ideal,G,VS1,212.658264
1169,1.55,Premium,H,SI2,254.38555800000003
1170,0.5,Premium,F,VVS2,81.965422
1171,0.71,Ideal,G,VS1,116.721246
1172,0.51,Very Good,F,VVS2,83.261318
1173,0.77,Very Good,F,VVS1,127.081548
1174,0.52,Very Good,D,SI1,85.69600000000001
1175,0.57,Ideal,E,VS2,95.025372
1176,0.43,Ideal,G,SI2,71.204757
1177,0.25,Very Good,E,VVS2,41.148
1178,0.31,Very Good,F,SI2,51.847376
1179,1.11,Ideal,I,SI2,184.391424
1180,0.41,Good,F,SI1,67.074504
1181,1.03,Ideal,G,VS1,169.78
1182,0.43,Premium,F,SI2,70.01168999999999
1183,0.53,Very Good,J,VS2,87.41875999999999
1184,0.3,Premium,I,SI1,48.54349499999999
1185,1.19,Premium,H,VS2,195.6513
1186,0.32,Premium,G,VS1,52.31431299999999
1187,0.4,Ideal,I,SI2,66.805172
1188,0.71,Very Good,D,SI1,116.783744
1189,0.58,Premium,G,VS1,95.814225
1190,1.23,Premium,I,SI2,195.18840000000003
1191,0.42,Premium,G,VS2,69.296976
1192,0.58,Very Good,E,VS2,96.237408
1193,1.18,Very Good,J,SI2,191.798832
1194,0.38,Very Good,D,VVS2,62.687745
1195,0.71,Premium,F,VS1,117.08484
1196,1.01,Premium,E,VS2,166.4096
1197,0.54,Very Good,F,SI1,91.354032
1198,0.36,Ideal,F,SI1,60.19536600000001
1199,0.7,Very Good,H,SI1,114.04531199999998
1200,0.3,Ideal,G,VVS1,50.059296
1201,0.5,Premium,G,VVS2,81.049088
1202,1.01,Fair,F,SI2,159.703488
1203,1.08,Ideal,G,VS2,177.94655999999998
1204,0.91,Good,E,I1,146.01824999999997
1205,0.42,Ideal,F,VVS2,69.80799
1206,0.33,Premium,E,VS2,54.54676500000001
1207,0.3,Ideal,H,VVS2,50.82834400000001
1208,0.3,Ideal,D,SI1,48.997440000000005
1209,1.08,Premium,G,SI2,180.09264000000002
1210,0.57,Ideal,D,SI2,94.342066
1211,0.31,Very Good,F,VS2,49.68999
1212,1.2,Premium,I,VS2,190.204875
1213,0.43,Very Good,H,SI2,71.74629
1214,0.4,Very Good,J,VS2,66.30525
1215,1.05,Premium,G,SI2,171.14908799999998
1216,0.79,Ideal,G,VS1,128.83681800000002
1217,0.91,Premium,H,VS2,152.16537599999998
1218,1.3,Ideal,G,VVS2,212.350992
1219,0.52,Ideal,G,SI1,87.371857
1220,1.2,Very Good,E,SI1,191.91937500000003
1221,0.25,Very Good,D,VVS2,41.067114
1222,0.44,Ideal,G,SI1,72.361616
1223,1.42,Good,E,SI2,240.612792
1224,0.52,Ideal,G,VVS2,85.65648
1225,1.42,Ideal,H,SI2,230.757492
1226,0.3,Good,H,VS2,49.94192
1227,1.02,Very Good,E,SI2,163.51483200000004
