id,carat,cut,color,clarity,price,size
513,1.01,Premium,H,SI1,8.341,166.360596
514,1.14,Premium,H,SI1,8.507,187.07882599999996
515,0.5,Very Good,D,VS2,7.469,80.84165700000001
516,0.54,Very Good,F,VS1,7.503,88.03200000000001
517,0.32,Very Good,H,VVS1,6.51,52.19622199999999
518,1.2,Good,H,VS2,8.775,191.98805599999997
519,0.72,Ideal,F,VS1,7.965,117.49708800000002
520,0.96,Fair,H,I1,7.5,149.061984
521,1.15,Premium,G,SI1,8.471,188.58241199999998
522,0.9,Very Good,D,VS1,8.665,144.99264000000002
523,0.59,Ideal,E,VVS2,7.88,96.851984
524,0.31,Ideal,E,VVS2,6.704,50.59518400000001
525,0.77,Ideal,J,SI1,7.672,126.357033
526,1.51,Very Good,F,VS2,9.543,241.19171999999998
527,0.9,Premium,G,SI1,8.263,146.873496
528,1.18,Ideal,G,VVS1,9.115,192.92083200000002
529,1.08,Very Good,I,SI1,8.361,177.236574
530,1.01,Premium,F,VS2,8.843,167.11821
531,0.3,Ideal,F,VS2,6.654,50.08511
532,0.72,Very Good,E,SI1,7.855,116.147125
533,0.33,Ideal,F,VVS1,6.968,54.531527999999994
534,0.3,Ideal,H,VS2,6.196,50.50458
535,1.01,Fair,D,SI2,9.211,155.77499999999998
536,1.21,Ideal,D,VVS2,9.423,198.40888
537,0.7,Very Good,G,SI1,7.689,109.71239999999999
538,1.01,Very Good,E,VS2,8.75,164.862
539,1.02,Premium,I,VS2,8.403,166.6672
540,0.31,Ideal,D,VVS2,6.691,51.413924
541,0.71,Ideal,H,VVS2,7.861,118.1866
542,0.59,Ideal,D,SI2,7.36,97.24347199999998
543,0.7,Ideal,G,VS2,7.876,118.21328000000001
544,1.51,Premium,J,VVS2,9.097,241.52130100000002
545,0.54,Premium,D,VS2,7.545,90.107514
546,1.02,Very Good,G,SI1,8.469,169.02275
547,1.69,Ideal,I,VS2,9.521,282.05566200000004
548,0.83,Very Good,I,VS2,7.96,136.978655
549,0.32,Ideal,E,IF,7.065,53.118449999999996
550,1.39,Ideal,G,VVS2,9.43,234.01464
551,1.01,Premium,E,I1,8.13,168.17623200000003
552,0.31,Premium,D,VS2,6.848,49.943417999999994
553,0.73,Ideal,F,SI2,7.73,120.51884999999999
554,0.53,Ideal,E,VS2,7.503,86.43348
555,0.57,Ideal,I,VS1,7.212,93.815995
556,1.51,Premium,G,VS1,9.521,239.09340000000003
557,0.54,Premium,F,VS2,7.503,88.217025
558,1.47,Very Good,H,SI2,8.914,234.117708
559,0.52,Ideal,G,VVS2,7.607,84.34123199999999
560,0.23,Ideal,G,VVS1,6.284,38.009574
561,1.2,Ideal,F,VS2,9.068,195.99199199999998
562,1.0,Very Good,E,VS1,8.854,164.328295
563,0.71,Premium,D,SI2,7.926,113.638707
564,0.4,Ideal,G,VVS1,7.024,65.379552
565,0.71,Fair,J,SI2,7.217,108.700998
566,1.01,Very Good,H,VVS1,8.815,167.65775000000002
567,0.3,Ideal,G,VVS2,6.778,49.2264
568,0.46,Ideal,D,VS2,7.123,76.41810000000001
569,1.02,Premium,F,SI2,8.363,168.60525300000003
570,1.23,Premium,I,VS1,8.636,199.63908
571,1.0,Premium,F,VVS1,9.2,160.652907
572,1.12,Ideal,D,VS1,9.179,184.86899999999997
573,1.27,Ideal,G,VVS1,9.288,208.58010000000002
574,2.05,Good,G,SI2,9.699,327.21447
575,0.4,Ideal,F,VVS2,6.992,65.328576
576,1.11,Good,D,SI2,8.52,181.648578
577,1.23,Ideal,H,VS2,8.765,204.01712999999998
578,0.63,Good,J,SI1,7.034,105.55574399999999
579,1.01,Premium,G,SI1,8.435,163.47246199999998
580,1.09,Ideal,H,SI2,8.358,176.64564000000001
581,0.31,Ideal,D,SI1,6.596,51.397318000000006
582,0.9,Very Good,J,VS2,8.054,144.84816
583,1.01,Premium,F,SI1,8.623,167.65617
584,1.23,Very Good,E,SI1,8.874,205.29600000000002
585,0.31,Very Good,D,SI2,6.136,50.900449
586,0.32,Ideal,G,SI2,6.129,53.018240000000006
587,2.26,Premium,I,SI2,9.695,365.60159999999996
588,1.12,Premium,I,SI1,8.313,183.22572
589,1.01,Very Good,H,VVS1,8.821,162.48388500000001
590,0.3,Good,G,VVS2,6.519,48.5673
591,1.56,Ideal,H,SI2,8.812,249.31273499999998
592,0.62,Ideal,G,VVS2,7.827,101.097634
593,0.31,Premium,G,VS2,6.299,50.21654400000001
594,1.51,Good,I,SI1,9.017,241.4685
595,0.72,Premium,E,SI1,7.96,116.45197199999998
596,0.7,Ideal,E,VS1,8.115,114.60997800000001
597,1.0,Fair,H,VS1,8.382,157.34781199999998
598,0.4,Very Good,G,SI2,6.39,64.913352
599,1.24,Premium,D,SI2,8.849,200.805291
600,0.52,Very Good,I,SI1,6.886,82.384896
601,0.41,Very Good,I,VVS1,6.742,65.88410400000001
602,1.14,Ideal,H,VS2,8.689,186.119496
603,0.52,Very Good,E,VS1,7.611,84.93438799999998
604,0.37,Good,H,SI1,6.269,60.243111000000006
605,1.01,Ideal,G,SI2,8.345,164.96455500000002
606,0.8,Premium,J,VS1,7.697,127.135008
607,0.3,Premium,G,VVS1,6.808,48.907725
608,1.03,Premium,D,SI2,8.469,168.22
609,1.06,Ideal,G,SI1,8.593,175.0304
610,1.03,Premium,G,SI2,8.392,166.72240000000002
611,1.01,Ideal,H,VS2,8.689,166.09136999999998
612,0.25,Very Good,E,VVS2,6.306,42.528287999999996
613,1.18,Ideal,G,VS1,9.038,193.956291
614,0.52,Premium,D,VS2,7.519,83.296323
615,0.3,Ideal,G,VVS1,6.639,50.7384
616,0.28,Very Good,F,VVS2,6.465,46.49364
617,0.55,Ideal,E,VVS1,7.867,89.98972499999999
618,0.38,Premium,D,VVS1,7.244,61.49103
619,1.6,Ideal,H,SI1,9.164,259.179863
620,0.7,Premium,F,SI1,7.793,114.68934699999998
621,0.34,Ideal,D,I1,6.273,56.196839999999995
622,1.54,Ideal,G,SI2,9.162,252.49723200000003
623,1.11,Ideal,E,SI1,8.747,179.883936
624,0.52,Ideal,G,SI1,7.253,85.819932
625,0.31,Ideal,E,VS2,6.544,52.358169999999994
626,0.72,Ideal,D,SI1,8.027,118.39392
627,0.32,Premium,G,VS2,6.579,54.229592999999994
628,0.8,Premium,J,SI2,7.612,130.74173000000002
629,1.03,Premium,H,VS2,8.587,166.242768
630,0.41,Very Good,E,SI2,6.458,65.66375200000002
631,0.42,Premium,G,VS1,6.825,68.06829499999999
632,0.52,Very Good,J,VVS1,7.217,85.595037
633,1.18,Ideal,I,SI1,8.59,192.99645199999998
634,0.32,Ideal,G,VS1,6.561,53.620720000000006
635,0.53,Premium,F,VS2,7.397,86.091082
636,0.52,Ideal,D,VVS2,7.742,87.02720000000001
637,0.31,Ideal,H,VVS2,6.687,51.705024
638,0.71,Ideal,F,VS1,8.219,115.7728
639,0.55,Premium,F,SI2,7.069,89.998128
640,0.33,Ideal,J,VS1,6.323,53.8461
641,0.31,Premium,F,VS2,6.619,50.949830000000006
642,0.93,Very Good,I,VS1,8.302,148.04298
643,0.33,Premium,H,VS1,6.541,53.36044999999999
644,0.34,Ideal,I,SI1,6.378,54.72799799999999
645,0.31,Premium,G,VVS2,6.81,50.47833600000001
646,0.5,Premium,E,VS1,7.424,79.918652
647,0.91,Very Good,F,SI2,8.205,147.89860199999998
648,0.41,Ideal,E,VVS2,7.079,68.481672
649,1.52,Very Good,G,VS2,9.396,244.265112
650,0.58,Ideal,G,SI1,7.193,96.340198
651,0.27,Premium,E,VVS1,6.683,44.592240000000004
652,0.61,Very Good,F,SI2,7.27,99.6914
653,0.51,Ideal,F,VVS1,7.7,84.95217600000001
654,0.38,Ideal,J,VS2,6.277,63.24465000000001
655,0.56,Very Good,H,SI1,7.088,88.91836800000002
656,0.51,Ideal,D,VVS2,7.908,83.973208
657,0.43,Ideal,D,SI1,6.901,69.78384
658,0.9,Very Good,G,SI2,8.147,146.51190400000002
659,0.75,Premium,E,VS2,8.014,124.00443
660,0.8,Very Good,G,SI1,8.029,130.14792
661,1.0,Premium,D,SI2,8.468,157.659411
662,2.12,Very Good,F,SI2,9.781,346.096192
663,0.52,Ideal,H,VVS1,7.546,87.73695000000001
664,0.3,Ideal,F,IF,7.031,50.49044999999999
665,0.72,Very Good,H,VS1,7.965,118.03276799999998
666,0.53,Ideal,E,SI1,7.255,87.634284
667,1.71,Premium,I,VS2,9.389,270.187584
668,0.45,Ideal,F,SI1,6.835,73.75132099999999
669,1.11,Very Good,E,SI2,8.336,179.20128599999998
670,0.81,Very Good,H,SI1,7.849,135.802128
671,1.33,Very Good,F,SI1,9.007,210.827555
672,0.31,Ideal,G,VS2,6.353,51.062039999999996
673,0.62,Ideal,D,SI1,7.567,102.547161
674,1.01,Premium,F,SI1,8.441,158.466486
675,0.32,Ideal,G,VS1,6.5,54.82125
676,1.01,Ideal,F,SI1,8.688,166.76604000000003
677,0.53,Good,E,SI1,7.194,86.74940400000001
678,0.57,Ideal,D,VS2,7.578,92.308384
679,1.58,Ideal,I,SI1,9.155,257.871712
680,1.13,Good,D,SI2,8.391,177.15359999999998
681,2.21,Premium,H,SI2,9.568,355.428605
682,2.02,Premium,I,VS1,9.75,323.9601750000001
683,2.0,Ideal,I,SI2,9.329,333.23356799999993
684,1.54,Premium,D,VS2,9.375,258.54975
685,0.72,Ideal,E,VS2,7.953,116.35266999999999
686,1.5,Very Good,E,SI2,8.953,241.59189600000002
687,1.1,Very Good,D,SI2,8.38,178.184136
688,0.31,Ideal,E,VVS1,6.763,51.841680000000004
689,0.31,Premium,G,VVS1,6.704,49.98672
690,1.2,Ideal,J,VS1,8.525,192.889164
691,1.02,Premium,I,SI1,8.349,166.360012
692,1.21,Very Good,I,SI2,8.52,188.30483999999998
693,1.03,Premium,F,SI1,8.534,168.7647
694,1.03,Ideal,G,SI2,8.405,164.965752
695,0.32,Ideal,E,VS1,6.613,53.454492
696,0.4,Ideal,I,VVS2,6.646,66.2473
697,0.3,Very Good,H,SI1,6.068,50.993712
698,0.3,Fair,D,SI2,6.284,50.3217
699,0.71,Premium,D,VS2,8.076,117.2586
700,0.41,Good,H,SI1,6.526,66.75294600000001
701,0.53,Premium,E,VS2,7.503,86.36096
702,1.51,Good,D,SI1,9.325,234.72599999999994
703,0.35,Ideal,F,VVS2,6.613,58.12358399999999
704,0.56,Premium,D,VS2,7.582,91.9815
705,0.32,Ideal,F,VS2,6.561,52.997175000000006
706,0.44,Very Good,G,VVS2,6.986,72.08202299999999
707,0.7,Ideal,G,VS2,7.771,110.22920700000002
708,0.75,Ideal,E,SI1,7.994,123.542864
709,0.52,Very Good,D,SI1,7.277,85.26546000000002
710,0.24,Very Good,D,VVS1,6.198,39.778704
711,0.5,Premium,D,SI1,7.37,80.936724
712,0.31,Premium,F,VS2,6.687,50.529339
713,1.5,Premium,D,I1,8.748,236.12825600000002
714,0.71,Good,E,SI2,7.779,111.848958
715,0.56,Premium,E,VS2,7.557,91.61367999999999
716,2.14,Premium,E,SI2,9.814,348.534696
717,0.71,Ideal,F,VS1,8.219,117.39340800000001
718,0.4,Very Good,G,SI1,6.802,65.57376
719,1.11,Ideal,D,VVS2,9.425,180.28131199999999
720,0.51,Very Good,F,VS1,7.427,84.363552
721,0.35,Ideal,F,VVS2,6.678,56.6703
722,0.52,Premium,D,VS2,7.508,85.05744
723,1.53,Very Good,H,VS1,9.218,248.64108000000002
724,0.76,Premium,E,SI2,7.783,124.41330000000002
725,2.01,Fair,E,SI2,9.32,312.69683200000003
726,0.47,Very Good,F,SI2,6.964,73.58526
727,0.52,Ideal,E,VS2,7.504,87.6928
728,2.06,Premium,H,SI2,9.686,194.99
729,0.32,Premium,H,VVS2,6.719,53.575704
730,0.72,Premium,J,SI2,7.419,115.853724
731,0.32,Ideal,G,VVS2,6.562,53.018240000000006
732,0.6,Very Good,F,VS2,7.728,99.15512000000001
733,1.25,Premium,G,VS2,8.981,203.62388
734,0.5,Good,E,SI2,7.004,82.67584000000001
735,1.07,Very Good,F,IF,9.307,176.17248
736,0.3,Ideal,E,VS2,6.489,50.15439000000001
737,0.7,Fair,G,VS2,7.729,112.40481600000001
738,0.76,Ideal,E,SI1,7.993,125.81621700000001
739,0.42,Ideal,F,VS1,7.006,68.10783
740,0.57,Premium,E,SI2,7.185,94.82018999999998
741,0.71,Premium,F,SI2,7.817,115.898725
742,0.41,Ideal,G,VS1,6.801,68.05572799999999
743,1.01,Very Good,G,SI1,8.474,166.4487
744,0.25,Good,H,VVS1,5.994,40.549409999999995
745,0.53,Good,I,VS1,7.182,87.788151
746,0.46,Good,F,VS1,7.113,74.69550000000001
747,1.11,Premium,I,VS2,8.465,182.469192
748,0.7,Good,E,SI2,7.785,112.415054
749,0.7,Ideal,F,VVS1,8.189,115.1136
750,1.32,Ideal,I,VVS1,9.048,216.54561600000002
751,1.05,Premium,E,SI1,8.691,168.8518
752,0.3,Premium,I,SI1,6.227,49.34035
753,0.31,Very Good,H,IF,6.657,51.72332
754,1.0,Ideal,E,VS2,8.707,162.60961200000003
755,0.37,Premium,F,VS2,6.864,59.59953999999999
756,0.73,Ideal,E,VS2,8.152,117.98424999999999
757,0.35,Premium,D,SI1,6.718,58.17374399999999
758,0.32,Ideal,F,VVS1,6.816,52.82332
759,0.26,Very Good,F,VVS1,6.521,43.293096
760,1.12,Premium,D,SI2,8.563,185.342976
761,1.54,Very Good,J,SI1,8.916,251.180475
762,0.51,Ideal,F,VVS2,7.695,82.83718800000001
763,0.71,Premium,F,VS2,7.956,115.05564000000001
764,0.45,Very Good,G,SI2,6.639,73.50750000000001
765,0.7,Very Good,G,VVS2,8.024,111.435212
766,1.23,Ideal,G,SI1,8.781,203.81045000000003
767,1.75,Ideal,H,I1,8.91,288.2101
768,1.5,Good,H,SI2,8.597,235.775652
769,1.57,Very Good,I,VS1,9.276,256.011795
770,0.58,Ideal,G,VS1,7.541,94.24566
771,0.36,Premium,F,SI1,6.646,59.020908
772,0.51,Ideal,D,VS2,7.488,83.261318
773,1.0,Very Good,F,SI2,8.24,157.16323200000002
774,0.5,Premium,H,SI1,6.995,79.21266500000002
775,0.93,Very Good,D,I1,7.87,148.60737
776,0.32,Ideal,H,VVS2,6.469,52.658112
777,0.35,Ideal,E,VS1,6.648,58.428892
778,0.35,Very Good,F,VVS1,6.812,58.586943000000005
779,0.31,Premium,E,VS2,6.771,50.56527
780,1.01,Very Good,F,SI2,8.295,162.160212
781,1.41,Very Good,F,SI2,8.884,227.66184
782,2.74,Fair,J,I1,9.083,428.61804
783,0.96,Ideal,G,SI2,8.261,154.939224
784,1.13,Ideal,G,VS1,8.994,186.503779
785,2.01,Premium,H,VS2,9.745,319.51290800000004
786,1.51,Fair,G,SI1,9.069,225.84620100000004
787,1.21,Ideal,I,SI1,8.56,195.768432
788,1.04,Premium,E,SI2,8.495,169.111572
789,0.3,Ideal,I,VS1,6.196,49.34035
790,1.01,Good,F,SI1,8.48,164.903478
791,0.31,Premium,F,VS2,6.687,50.50458
792,0.7,Very Good,I,VVS2,7.789,110.41968
793,0.53,Very Good,F,VVS2,7.539,88.42849199999999
794,1.02,Ideal,D,IF,9.653,162.71176499999999
795,0.32,Ideal,G,IF,6.822,53.09085600000001
796,0.9,Good,D,SI1,8.341,145.59363
797,1.17,Ideal,H,SI1,8.759,192.354656
798,2.16,Very Good,I,SI1,9.785,361.07290800000004
799,2.02,Premium,I,SI2,9.572,320.2176
800,0.28,Ideal,D,VS2,6.188,45.83628000000001
801,2.42,Premium,J,VS2,9.751,389.31492599999996
802,0.42,Very Good,G,SI1,6.82,68.05572799999999
803,0.35,Ideal,D,VVS1,7.193,58.77972
804,1.01,Fair,D,VS2,8.713,156.182985
805,0.32,Ideal,G,VS1,6.4,53.09304
806,0.35,Premium,E,VS2,6.892,57.83791999999999
807,0.41,Premium,E,VS1,6.984,67.77215999999999
808,1.02,Good,F,SI1,8.507,163.523295
809,1.11,Ideal,I,SI1,8.487,178.90295500000005
810,1.06,Very Good,F,SI1,8.616,171.35621999999998
811,0.9,Very Good,E,SI1,8.468,143.353728
812,0.33,Ideal,G,VVS1,6.709,54.16362
813,1.0,Good,D,SI1,8.638,157.530534
814,0.32,Ideal,H,VS1,6.33,53.62676400000001
815,0.3,Ideal,I,VVS1,6.314,49.96944
816,0.31,Ideal,I,VS1,6.24,51.72332
817,0.33,Premium,D,SI2,6.447,53.43332399999999
818,2.08,Premium,H,SI2,9.38,342.657864
819,0.38,Ideal,I,SI1,6.365,60.859498
820,1.02,Good,J,SI2,8.17,165.36636000000001
821,0.33,Ideal,I,IF,6.792,53.8461
822,0.7,Very Good,E,SI1,7.689,118.40431399999997
823,1.0,Ideal,J,VS1,8.329,163.68336599999998
824,0.97,Premium,G,SI1,8.389,150.010848
825,0.38,Ideal,F,IF,7.242,62.488736
826,0.7,Ideal,I,VS1,7.812,114.162048
827,1.18,Premium,J,SI2,8.342,193.101858
828,0.32,Premium,G,VVS2,6.842,52.62732000000001
829,1.01,Good,H,VS2,8.509,157.35283200000003
830,0.32,Premium,E,VS2,6.802,53.706240000000015
831,0.47,Ideal,E,VVS2,7.656,76.44207899999999
832,1.0,Ideal,I,VS2,8.414,163.0704
833,1.51,Very Good,F,SI1,9.15,244.11372
834,0.33,Ideal,E,SI1,6.217,54.713793
835,0.5,Good,E,SI1,6.994,80.730216
836,0.38,Ideal,H,IF,6.97,63.16492
837,0.3,Ideal,F,VS1,6.402,48.49924800000001
838,1.66,Good,J,VS2,9.047,271.31559
839,0.4,Ideal,I,SI1,6.436,66.139
840,1.69,Premium,F,VS2,9.716,281.039274
841,1.53,Premium,J,VVS1,9.147,246.59690999999998
842,0.31,Very Good,E,VVS2,6.704,50.522808
843,0.46,Ideal,F,SI2,6.746,75.92508000000001
844,0.39,Ideal,G,IF,7.393,64.43793000000001
845,0.32,Very Good,H,VS2,6.225,51.846554000000005
846,0.42,Ideal,D,VS2,6.844,69.350099
847,0.55,Very Good,F,SI1,7.221,90.26423999999999
848,0.32,Ideal,D,VS2,6.631,51.705024
849,0.43,Good,E,SI2,6.506,70.94304000000001
850,0.34,Ideal,G,VVS1,6.797,55.670612
851,1.01,Premium,E,VVS2,9.181,162.45424799999998
852,0.8,Ideal,H,VS2,8.056,134.55100800000002
853,1.29,Very Good,G,SI2,8.305,212.047536
854,0.26,Very Good,G,VS2,5.984,43.138048
855,1.07,Ideal,E,SI2,8.593,176.14827
856,1.17,Premium,D,VS1,9.222,189.256704
857,1.01,Premium,G,VVS2,8.97,167.14346
858,0.71,Very Good,F,VS2,8.109,117.3744
859,1.02,Very Good,H,VS2,8.624,161.7472
860,0.62,Premium,G,VS2,7.518,101.33616
861,1.2,Very Good,H,VS1,8.992,198.91456000000002
862,1.0,Good,E,VS2,8.712,160.71892200000002
863,1.38,Very Good,F,VS1,9.331,221.53277999999997
864,0.35,Premium,F,VS2,6.809,57.662605
865,0.77,Premium,J,VS2,7.491,123.37643999999999
866,1.2,Ideal,G,VVS2,9.149,195.018651
867,0.36,Very Good,E,SI1,6.447,59.07730399999999
868,0.6,Very Good,G,VS2,7.48,97.46736999999999
869,0.59,Ideal,E,SI1,7.353,98.158368
870,1.5,Very Good,I,VS2,9.067,237.51
871,0.71,Premium,D,VVS1,8.351,119.157024
872,1.04,Very Good,E,SI1,8.591,165.776702
873,0.41,Premium,G,VS1,6.868,67.55624399999999
874,1.2,Good,I,SI1,8.559,186.629184
875,0.7,Premium,G,SI1,7.763,112.80349999999999
876,0.9,Very Good,F,SI1,8.281,148.125726
877,0.24,Premium,E,VVS1,6.565,39.431132
878,1.0,Very Good,E,VVS1,9.256,162.5616
879,1.34,Premium,E,IF,9.779,222.73680000000002
880,0.52,Ideal,D,VS1,7.557,85.62996000000001
881,0.3,Ideal,H,IF,6.639,50.872044
882,0.79,Very Good,E,VS2,8.172,126.58464
883,0.38,Ideal,F,VVS2,7.018,63.532616000000004
884,1.04,Ideal,G,VS2,8.755,170.00555000000003
885,1.01,Very Good,F,VS2,8.726,162.60961200000003
886,0.81,Very Good,F,SI1,7.958,134.7577
887,0.9,Premium,G,SI2,8.063,140.047206
888,0.36,Ideal,H,VVS1,6.639,59.572692
889,1.53,Ideal,G,VVS2,9.634,249.8314
890,0.23,Good,F,VVS2,6.052,37.93629000000001
891,1.02,Ideal,G,VS2,8.686,165.68952599999997
892,0.32,Premium,H,VVS1,6.593,51.468112000000005
893,1.6,Premium,F,SI2,9.051,258.89856
894,0.3,Good,G,VS1,6.654,49.8236
895,0.9,Very Good,H,SI2,8.041,140.78361600000002
896,0.7,Premium,H,VS1,7.769,109.482516
897,0.71,Very Good,I,VVS2,7.822,116.393424
898,0.9,Premium,J,SI2,7.907,140.24052
899,1.02,Very Good,I,VS2,8.52,163.270744
900,1.58,Ideal,E,VS2,9.654,264.36325
901,0.7,Premium,F,SI1,7.694,115.13502
902,0.71,Premium,I,VS2,7.738,115.94655
903,0.3,Ideal,G,VVS2,6.528,49.537364999999994
904,0.31,Very Good,E,SI1,6.548,51.55837499999999
905,0.8,Very Good,F,SI2,7.808,129.51484000000002
906,0.57,Ideal,G,VS1,7.504,95.175966
907,0.25,Ideal,G,VVS2,6.263,41.640480000000004
908,0.5,Premium,G,VVS2,7.568,81.788616
909,1.0,Good,E,SI2,8.295,154.58995199999998
910,1.01,Very Good,E,SI2,8.426,164.93037
911,0.9,Ideal,H,SI1,8.201,146.45297100000002
912,1.05,Premium,H,VS2,8.58,171.60840000000002
913,1.11,Ideal,H,VVS1,9.049,184.239744
914,1.01,Very Good,I,SI1,8.346,163.988148
915,1.5,Premium,E,VS1,9.691,237.77426400000004
916,0.72,Very Good,E,SI2,7.773,113.67430800000001
917,0.9,Very Good,D,SI2,8.17,141.607008
918,0.36,Ideal,E,VS1,6.998,58.428892
919,1.06,Ideal,G,VS1,9.022,173.782188
920,1.0,Very Good,H,SI2,8.298,159.873315
921,0.4,Ideal,E,SI1,6.561,65.72010000000002
922,0.51,Very Good,D,VS2,7.413,83.162112
923,1.53,Ideal,I,VS1,9.287,251.82569999999998
924,0.4,Ideal,G,VVS1,7.09,66.43730000000001
925,1.0,Premium,E,SI2,8.23,157.59168
926,0.54,Premium,E,VS1,7.581,88.74996200000001
927,0.3,Ideal,F,VS2,6.654,49.610879999999995
928,2.03,Very Good,D,SI2,9.454,329.584304
929,0.36,Premium,G,SI2,6.41,59.2053
930,0.71,Very Good,F,VS1,8.063,116.109424
931,1.0,Good,E,SI1,8.346,164.59368
932,0.71,Very Good,H,SI1,7.701,114.160746
933,0.43,Very Good,E,VS1,6.957,71.771508
934,1.04,Premium,D,SI1,8.65,169.25760000000002
935,1.1,Premium,F,VS2,8.87,182.05572
936,1.12,Very Good,G,SI1,8.587,184.59717
937,0.57,Ideal,D,SI1,7.47,93.152668
938,0.81,Very Good,F,SI1,7.958,135.036
939,1.28,Ideal,G,VS1,9.142,211.37500799999998
940,0.51,Ideal,D,VS2,7.54,83.096795
941,0.51,Very Good,J,VS2,6.892,82.35212800000001
942,1.19,Ideal,F,VVS2,9.253,197.14574
943,0.7,Good,H,VS2,7.72,117.64836000000001
944,0.41,Ideal,G,VVS2,6.915,66.61216800000001
945,0.72,Ideal,J,VVS1,7.668,117.74476800000001
946,1.67,Premium,H,SI2,9.002,268.692608
947,0.74,Good,E,VS1,8.136,121.851648
948,0.54,Ideal,I,VS2,7.139,88.62048
949,0.31,Good,G,VS2,6.229,51.7806
950,0.7,Premium,F,VS1,7.889,109.83623300000001
951,0.7,Very Good,H,SI1,7.653,111.48249599999998
952,1.08,Very Good,H,VS2,8.617,177.094848
953,1.01,Very Good,I,SI1,8.21,162.60096000000001
954,0.41,Ideal,F,VVS1,7.212,67.12076
955,0.65,Very Good,F,SI1,7.503,104.30158000000002
956,1.01,Premium,E,SI1,8.571,160.37376000000003
957,1.0,Ideal,G,SI2,8.168,164.178945
958,0.7,Premium,G,SI1,7.734,111.99759000000002
959,0.5,Good,E,VS2,7.219,83.34924000000001
960,0.57,Premium,D,SI1,7.575,94.52352
961,0.72,Premium,J,SI1,7.365,120.596802
962,1.23,Premium,G,SI2,8.391,201.876292
963,0.43,Premium,D,VS2,6.804,70.635561
964,0.38,Very Good,I,VS2,6.308,61.33536
965,0.5,Premium,G,VVS2,7.499,81.547908
966,0.33,Ideal,H,VS1,6.611,54.654624000000005
967,0.79,Ideal,E,SI1,8.031,128.921758
968,1.23,Premium,H,VS2,8.866,198.193104
969,0.42,Ideal,E,SI2,6.8,68.60166299999999
970,0.31,Ideal,E,SI1,6.492,52.078131
971,0.34,Ideal,D,VVS1,7.148,56.716858
972,0.9,Good,F,SI1,8.225,146.38571799999997
973,2.5,Very Good,J,SI1,9.743,401.51397000000003
974,0.56,Ideal,G,VS1,7.544,93.24470400000001
975,0.7,Good,D,SI2,7.706,110.30261599999999
976,0.32,Ideal,F,VVS2,6.608,53.96600000000001
977,0.9,Good,G,I1,7.76,140.918085
978,0.72,Ideal,E,VVS2,8.262,118.23768599999998
979,1.61,Very Good,E,SI2,9.023,257.108544
980,0.41,Premium,D,SI2,6.526,67.08528
981,0.9,Good,G,VS1,8.407,146.205066
982,1.0,Premium,D,VS2,8.551,160.63101600000002
983,0.31,Good,H,VVS2,6.438,50.594544000000006
984,0.34,Ideal,F,VS2,6.78,55.23840000000001
985,1.23,Ideal,G,VS1,9.12,204.878736
986,0.53,Ideal,D,VS2,7.527,85.99939599999999
987,0.5,Ideal,E,VS2,7.465,82.41219
988,0.9,Ideal,E,SI1,8.398,150.730125
989,1.01,Premium,F,SI2,8.178,162.332423
990,0.41,Premium,G,VS2,6.967,66.66482500000001
991,1.07,Ideal,H,VS2,8.648,169.625388
992,0.61,Ideal,F,SI2,7.261,102.61173
993,2.01,Premium,G,SI2,9.626,319.75321199999996
994,1.2,Very Good,I,SI1,8.596,190.56676
995,2.02,Premium,H,SI2,9.751,329.01066000000003
996,0.61,Premium,F,SI1,7.215,97.719909
997,1.5,Very Good,F,SI2,9.071,239.544319
998,0.93,Premium,G,SI2,8.013,149.99846399999998
999,0.32,Premium,E,VS2,6.802,52.345817999999994
1000,0.5,Fair,E,VS2,7.242,77.354901
1001,0.3,Ideal,J,VVS1,6.14,49.828340999999995
1002,0.76,Ideal,E,SI1,8.025,124.91176
1003,1.03,Premium,H,VS1,8.492,172.56859200000002
1004,0.72,Ideal,F,VS2,7.992,118.07509999999999
1005,0.7,Very Good,E,VS1,7.995,113.19047200000001
1006,0.32,Premium,H,VVS1,6.593,52.15158
1007,0.9,Premium,G,SI2,8.154,145.236864
1008,0.42,Premium,H,VS1,6.991,68.052768
1009,1.7,Very Good,J,VS2,9.168,272.76941999999997
1010,1.59,Ideal,E,SI2,9.328,262.685632
1011,2.01,Premium,H,SI2,9.488,322.2797040000001
1012,0.3,Ideal,E,VVS1,6.759,49.68432
1013,0.52,Ideal,E,SI1,7.412,84.971268
1014,1.04,Ideal,H,SI2,8.313,172.40494399999997
1015,0.73,Good,G,I1,7.098,119.62656
1016,0.53,Ideal,F,VS2,7.736,88.856654
1017,0.91,Premium,D,VS2,8.55,146.0379
1018,1.13,Premium,H,SI1,8.583,185.220368
1019,0.3,Very Good,D,SI1,6.495,48.35866799999999
1020,0.34,Good,D,VVS1,6.864,59.168433
1021,1.16,Ideal,F,VS1,9.143,192.03817500000002
1022,1.22,Premium,I,SI2,8.55,199.243044
1023,1.27,Ideal,I,VS2,8.764,205.673472
1024,1.02,Premium,H,SI2,8.363,165.789
1025,2.35,Very Good,I,SI2,9.624,391.54892800000005
1026,2.01,Premium,I,SI2,9.516,337.433367
1027,0.92,Premium,D,SI1,8.523,148.27363200000002
1028,0.59,Fair,I,VS1,7.114,93.15584199999999
1029,1.23,Ideal,H,I1,8.318,201.167375
